,hospital_id,date,高度急性期,急性期,回復期,慢性期,介護保険施設等
605,H00029,2021-08-18,0,4,2,0,0
606,H00029,2021-08-19,0,4,2,0,0
607,H00029,2021-08-20,0,4,2,0,0
608,H00029,2021-08-21,0,4,2,0,0
609,H00030,2021-08-01,0,15,1,0,0
610,H00030,2021-08-02,0,15,1,0,0
611,H00030,2021-08-03,0,15,1,0,0
612,H00030,2021-08-04,0,15,1,0,0
613,H00030,2021-08-05,0,15,1,0,0
614,H00030,2021-08-06,0,15,1,0,0
615,H00030,2021-08-07,0,15,1,0,0
616,H00030,2021-08-08,0,15,1,0,0
617,H00030,2021-08-09,0,15,1,0,0
618,H00030,2021-08-10,0,15,1,0,0
619,H00030,2021-08-11,0,15,1,0,0
620,H00030,2021-08-12,0,15,1,0,0
621,H00030,2021-08-13,0,15,1,0,0
622,H00030,2021-08-14,0,15,1,0,0
623,H00030,2021-08-15,0,15,1,0,0
624,H00030,2021-08-16,0,15,1,0,0
625,H00030,2021-08-17,0,15,1,0,0
626,H00030,2021-08-18,0,15,1,0,0
627,H00030,2021-08-19,0,15,1,0,0
628,H00030,2021-08-20,0,15,1,0,0
629,H00030,2021-08-21,0,15,1,0,0
630,H00031,2021-08-01,0,7,0,6,0
631,H00031,2021-08-02,0,7,0,6,0
632,H00031,2021-08-03,0,7,0,6,0
633,H00031,2021-08-04,0,7,0,6,0
634,H00031,2021-08-05,0,7,0,6,0
635,H00031,2021-08-06,0,7,0,6,0
636,H00031,2021-08-07,0,7,0,6,0
637,H00031,2021-08-08,0,7,0,6,0
638,H00031,2021-08-09,0,7,0,6,0
639,H00031,2021-08-10,0,7,0,6,0
640,H00031,2021-08-11,0,7,0,6,0
641,H00031,2021-08-12,0,7,0,6,0
642,H00031,2021-08-13,0,7,0,6,0
643,H00031,2021-08-14,0,7,0,6,0
644,H00031,2021-08-15,0,7,0,6,0
645,H00031,2021-08-16,0,7,0,6,0
646,H00031,2021-08-17,0,7,0,6,0
647,H00031,2021-08-18,0,7,0,6,0
648,H00031,2021-08-19,0,7,0,6,0
649,H00031,2021-08-20,0,7,0,6,0
650,H00031,2021-08-21,0,7,0,6,0
651,H00032,2021-08-01,0,0,0,10,0
652,H00032,2021-08-02,0,0,0,10,0
653,H00032,2021-08-03,0,0,0,10,0
654,H00032,2021-08-04,0,0,0,10,0
655,H00032,2021-08-05,0,0,0,10,0
656,H00032,2021-08-06,0,0,0,10,0
657,H00032,2021-08-07,0,0,0,9,0
658,H00032,2021-08-08,0,0,0,9,0
659,H00032,2021-08-09,0,0,0,9,0
660,H00032,2021-08-10,0,0,0,9,0
661,H00032,2021-08-11,0,0,0,10,0
662,H00032,2021-08-12,0,0,0,10,0
663,H00032,2021-08-13,0,0,0,10,0
664,H00032,2021-08-14,0,0,0,10,0
665,H00032,2021-08-15,0,0,0,10,0
666,H00032,2021-08-16,0,0,0,10,0
667,H00032,2021-08-17,0,0,0,10,0
668,H00032,2021-08-18,0,0,0,10,0
669,H00032,2021-08-19,0,0,0,10,0
670,H00032,2021-08-20,0,0,0,10,0
671,H00032,2021-08-21,0,0,0,10,0
672,H00033,2021-08-01,45,0,0,0,0
673,H00033,2021-08-02,45,0,0,0,0
674,H00033,2021-08-03,45,0,0,0,0
675,H00033,2021-08-04,45,0,0,0,0
676,H00033,2021-08-05,45,0,0,0,0
677,H00033,2021-08-06,45,0,0,0,0
678,H00033,2021-08-07,45,0,0,0,0
679,H00033,2021-08-08,45,0,0,0,0
680,H00033,2021-08-09,45,0,0,0,0
681,H00033,2021-08-10,45,0,0,0,0
682,H00033,2021-08-11,45,0,0,0,0
683,H00033,2021-08-12,45,0,0,0,0
684,H00033,2021-08-13,45,0,0,0,0
685,H00033,2021-08-14,45,0,0,0,0
686,H00033,2021-08-15,45,0,0,0,0
687,H00033,2021-08-16,45,0,0,0,0
688,H00033,2021-08-17,45,0,0,0,0
689,H00033,2021-08-18,45,0,0,0,0
690,H00033,2021-08-19,45,0,0,0,0
691,H00033,2021-08-20,45,0,0,0,0
692,H00033,2021-08-21,45,0,0,0,0
693,H00034,2021-08-01,0,45,6,0,0
694,H00034,2021-08-02,0,45,6,0,0
695,H00034,2021-08-03,0,45,6,0,0
696,H00034,2021-08-04,0,45,6,0,0
697,H00034,2021-08-05,0,45,6,0,0
698,H00034,2021-08-06,0,45,6,0,0
699,H00034,2021-08-07,0,45,6,0,0
700,H00034,2021-08-08,0,45,6,0,0
701,H00034,2021-08-09,0,45,6,0,0
702,H00034,2021-08-10,0,45,6,0,0
703,H00034,2021-08-11,0,45,6,0,0
704,H00034,2021-08-12,0,45,6,0,0
705,H00034,2021-08-13,0,45,6,0,0
706,H00034,2021-08-14,0,45,6,0,0
707,H00034,2021-08-15,0,45,6,0,0
708,H00034,2021-08-16,0,45,6,0,0
709,H00034,2021-08-17,0,45,6,0,0
710,H00034,2021-08-18,0,45,6,0,0
711,H00034,2021-08-19,0,45,6,0,0
712,H00034,2021-08-20,0,45,6,0,0
713,H00034,2021-08-21,0,45,6,0,0
714,H00035,2021-08-01,0,8,21,11,0
715,H00035,2021-08-02,0,8,21,11,0
716,H00035,2021-08-03,0,8,21,11,0
717,H00035,2021-08-04,0,8,21,11,0
718,H00035,2021-08-05,0,8,21,11,0
719,H00035,2021-08-06,0,8,21,11,0
720,H00035,2021-08-07,0,8,21,11,0
721,H00035,2021-08-08,0,8,21,11,0
722,H00035,2021-08-09,0,8,21,11,0
723,H00035,2021-08-10,0,8,21,11,0
724,H00035,2021-08-11,0,8,21,11,0
725,H00035,2021-08-12,0,8,21,11,0
726,H00035,2021-08-13,0,8,21,11,0
727,H00035,2021-08-14,0,8,21,11,0
728,H00035,2021-08-15,0,8,21,11,0
729,H00035,2021-08-16,0,8,21,11,0
730,H00035,2021-08-17,0,8,21,11,0
731,H00035,2021-08-18,0,8,21,11,0
732,H00035,2021-08-19,0,8,21,11,0
733,H00035,2021-08-20,0,8,21,11,0
734,H00035,2021-08-21,0,8,21,11,0
735,H00036,2021-08-01,2,32,0,12,0
736,H00036,2021-08-02,2,32,0,12,0
737,H00036,2021-08-03,2,32,0,12,0
738,H00036,2021-08-04,2,32,0,12,0
739,H00036,2021-08-05,2,32,0,12,0
740,H00036,2021-08-06,2,32,0,12,0
741,H00036,2021-08-07,2,32,0,10,0
742,H00036,2021-08-08,2,32,0,10,0
743,H00036,2021-08-09,2,32,0,10,0
744,H00036,2021-08-10,2,32,0,9,0
745,H00036,2021-08-11,2,32,0,12,0
746,H00036,2021-08-12,2,32,0,12,0
747,H00036,2021-08-13,2,32,0,12,0
748,H00036,2021-08-14,2,32,0,12,0
749,H00036,2021-08-15,2,32,0,12,0
750,H00036,2021-08-16,2,32,0,12,0
751,H00036,2021-08-17,2,32,0,12,0
752,H00036,2021-08-18,2,32,0,12,0
753,H00036,2021-08-19,2,32,0,12,0
754,H00036,2021-08-20,2,32,0,12,0
755,H00036,2021-08-21,2,32,0,12,0
756,H00037,2021-08-01,0,1,6,0,0
757,H00037,2021-08-02,0,1,6,0,0
758,H00037,2021-08-03,0,1,6,0,0
759,H00037,2021-08-04,0,1,6,0,0
760,H00037,2021-08-05,0,1,6,0,0
761,H00037,2021-08-06,0,1,6,0,0
762,H00037,2021-08-07,0,1,6,0,0
763,H00037,2021-08-08,0,1,6,0,0
764,H00037,2021-08-09,0,1,6,0,0
765,H00037,2021-08-10,0,1,6,0,0
766,H00037,2021-08-11,0,1,6,0,0
767,H00037,2021-08-12,0,1,6,0,0
768,H00037,2021-08-13,0,1,6,0,0
769,H00037,2021-08-14,0,1,6,0,0
770,H00037,2021-08-15,0,1,6,0,0
771,H00037,2021-08-16,0,1,6,0,0
772,H00037,2021-08-17,0,1,6,0,0
773,H00037,2021-08-18,0,1,6,0,0
774,H00037,2021-08-19,0,1,6,0,0
775,H00037,2021-08-20,0,1,6,0,0
776,H00037,2021-08-21,0,1,6,0,0
777,H00038,2021-08-01,10,4,14,0,0
778,H00038,2021-08-02,10,4,14,0,0
779,H00038,2021-08-03,10,4,14,0,0
780,H00038,2021-08-04,10,4,14,0,0
781,H00038,2021-08-05,10,4,14,0,0
782,H00038,2021-08-06,10,4,14,0,0
783,H00038,2021-08-07,10,4,14,0,0
784,H00038,2021-08-08,10,4,14,0,0
785,H00038,2021-08-09,10,4,14,0,0
786,H00038,2021-08-10,10,4,14,0,0
787,H00038,2021-08-11,10,4,14,0,0
788,H00038,2021-08-12,10,4,14,0,0
789,H00038,2021-08-13,10,4,14,0,0
790,H00038,2021-08-14,10,4,14,0,0
791,H00038,2021-08-15,10,4,14,0,0
792,H00038,2021-08-16,10,4,14,0,0
793,H00038,2021-08-17,10,4,14,0,0
794,H00038,2021-08-18,10,4,14,0,0
795,H00038,2021-08-19,10,4,14,0,0
796,H00038,2021-08-20,10,4,14,0,0
797,H00038,2021-08-21,10,4,14,0,0
798,H00039,2021-08-01,0,0,0,37,0
799,H00039,2021-08-02,0,0,0,37,0
800,H00039,2021-08-03,0,0,0,37,0
801,H00039,2021-08-04,0,0,0,37,0
802,H00039,2021-08-05,0,0,0,37,0
803,H00039,2021-08-06,0,0,0,33,0
804,H00039,2021-08-07,0,0,0,30,0
805,H00039,2021-08-08,0,0,0,27,0
806,H00039,2021-08-09,0,0,0,24,0
807,H00039,2021-08-10,0,0,0,21,0
808,H00039,2021-08-11,0,0,0,37,0
809,H00039,2021-08-12,0,0,0,37,0
810,H00039,2021-08-13,0,0,0,37,0
811,H00039,2021-08-14,0,0,0,37,0
812,H00039,2021-08-15,0,0,0,37,0
813,H00039,2021-08-16,0,0,0,37,0
814,H00039,2021-08-17,0,0,0,37,0
815,H00039,2021-08-18,0,0,0,37,0
816,H00039,2021-08-19,0,0,0,37,0
817,H00039,2021-08-20,0,0,0,37,0
818,H00039,2021-08-21,0,0,0,37,0
819,H00040,2021-08-01,2,17,0,0,0
820,H00040,2021-08-02,2,17,0,0,0
821,H00040,2021-08-03,2,17,0,0,0
822,H00040,2021-08-04,2,17,0,0,0
823,H00040,2021-08-05,2,17,0,0,0
824,H00040,2021-08-06,2,17,0,0,0
825,H00040,2021-08-07,2,17,0,0,0
826,H00040,2021-08-08,2,17,0,0,0
827,H00040,2021-08-09,2,17,0,0,0
828,H00040,2021-08-10,2,17,0,0,0
829,H00040,2021-08-11,2,17,0,0,0
830,H00040,2021-08-12,2,17,0,0,0
831,H00040,2021-08-13,2,17,0,0,0
832,H00040,2021-08-14,2,17,0,0,0
833,H00040,2021-08-15,2,17,0,0,0
834,H00040,2021-08-16,2,17,0,0,0
835,H00040,2021-08-17,2,17,0,0,0
836,H00040,2021-08-18,2,17,0,0,0
837,H00040,2021-08-19,2,17,0,0,0
838,H00040,2021-08-20,2,17,0,0,0
839,H00040,2021-08-21,2,17,0,0,0
840,H00041,2021-08-01,0,8,0,0,0
841,H00041,2021-08-02,0,8,0,0,0
842,H00041,2021-08-03,0,8,0,0,0
843,H00041,2021-08-04,0,8,0,0,0
844,H00041,2021-08-05,0,8,0,0,0
845,H00041,2021-08-06,0,8,0,0,0
846,H00041,2021-08-07,0,8,0,0,0
847,H00041,2021-08-08,0,8,0,0,0
848,H00041,2021-08-09,0,8,0,0,0
849,H00041,2021-08-10,0,8,0,0,0
850,H00041,2021-08-11,0,8,0,0,0
851,H00041,2021-08-12,0,8,0,0,0
852,H00041,2021-08-13,0,8,0,0,0
853,H00041,2021-08-14,0,8,0,0,0
854,H00041,2021-08-15,0,8,0,0,0
855,H00041,2021-08-16,0,8,0,0,0
856,H00041,2021-08-17,0,8,0,0,0
857,H00041,2021-08-18,0,8,0,0,0
858,H00041,2021-08-19,0,8,0,0,0
859,H00041,2021-08-20,0,8,0,0,0
860,H00041,2021-08-21,0,8,0,0,0
861,H00042,2021-08-01,0,3,0,0,0
862,H00042,2021-08-02,0,3,0,0,0
863,H00042,2021-08-03,0,3,0,0,0
864,H00042,2021-08-04,0,3,0,0,0
865,H00042,2021-08-05,0,3,0,0,0
866,H00042,2021-08-06,0,3,0,0,0
867,H00042,2021-08-07,0,3,0,0,0
868,H00042,2021-08-08,0,3,0,0,0
869,H00042,2021-08-09,0,3,0,0,0
870,H00042,2021-08-10,0,3,0,0,0
871,H00042,2021-08-11,0,3,0,0,0
872,H00042,2021-08-12,0,3,0,0,0
873,H00042,2021-08-13,0,3,0,0,0
874,H00042,2021-08-14,0,3,0,0,0
875,H00042,2021-08-15,0,3,0,0,0
876,H00042,2021-08-16,0,3,0,0,0
877,H00042,2021-08-17,0,3,0,0,0
878,H00042,2021-08-18,0,3,0,0,0
879,H00042,2021-08-19,0,3,0,0,0
880,H00042,2021-08-20,0,3,0,0,0
881,H00042,2021-08-21,0,3,0,0,0
882,H00043,2021-08-01,2,31,0,8,0
883,H00043,2021-08-02,2,31,0,8,0
884,H00043,2021-08-03,2,31,0,8,0
885,H00043,2021-08-04,2,31,0,8,0
886,H00043,2021-08-05,2,31,0,8,0
887,H00043,2021-08-06,2,31,0,8,0
888,H00043,2021-08-07,2,31,0,8,0
889,H00043,2021-08-08,2,31,0,8,0
890,H00043,2021-08-09,2,31,0,8,0
891,H00043,2021-08-10,2,31,0,8,0
892,H00043,2021-08-11,2,31,0,8,0
893,H00043,2021-08-12,2,31,0,8,0
894,H00043,2021-08-13,2,31,0,8,0
895,H00043,2021-08-14,2,31,0,8,0
896,H00043,2021-08-15,2,31,0,8,0
897,H00043,2021-08-16,2,31,0,8,0
898,H00043,2021-08-17,2,31,0,8,0
899,H00043,2021-08-18,2,31,0,8,0
900,H00043,2021-08-19,2,31,0,8,0
901,H00043,2021-08-20,2,31,0,8,0
902,H00043,2021-08-21,2,31,0,8,0
903,H00044,2021-08-01,0,10,2,0,0
904,H00044,2021-08-02,0,10,2,0,0
905,H00044,2021-08-03,0,10,2,0,0
906,H00044,2021-08-04,0,10,2,0,0
907,H00044,2021-08-05,0,10,2,0,0
908,H00044,2021-08-06,0,10,2,0,0
909,H00044,2021-08-07,0,10,2,0,0
910,H00044,2021-08-08,0,10,2,0,0
911,H00044,2021-08-09,0,10,2,0,0
912,H00044,2021-08-10,0,10,2,0,0
913,H00044,2021-08-11,0,10,2,0,0
914,H00044,2021-08-12,0,10,2,0,0
915,H00044,2021-08-13,0,10,2,0,0
916,H00044,2021-08-14,0,10,2,0,0
917,H00044,2021-08-15,0,10,2,0,0
918,H00044,2021-08-16,0,10,2,0,0
919,H00044,2021-08-17,0,10,2,0,0
920,H00044,2021-08-18,0,10,2,0,0
921,H00044,2021-08-19,0,10,2,0,0
922,H00044,2021-08-20,0,10,2,0,0
923,H00044,2021-08-21,0,10,2,0,0
924,H00045,2021-08-01,0,11,14,0,0
925,H00045,2021-08-02,0,11,14,0,0
926,H00045,2021-08-03,0,11,14,0,0
927,H00045,2021-08-04,0,11,14,0,0
928,H00045,2021-08-05,0,11,14,0,0
929,H00045,2021-08-06,0,11,14,0,0
930,H00045,2021-08-07,0,11,14,0,0
931,H00045,2021-08-08,0,11,14,0,0
932,H00045,2021-08-09,0,11,14,0,0
933,H00045,2021-08-10,0,11,14,0,0
934,H00045,2021-08-11,0,11,14,0,0
935,H00045,2021-08-12,0,11,14,0,0
936,H00045,2021-08-13,0,11,14,0,0
937,H00045,2021-08-14,0,11,14,0,0
938,H00045,2021-08-15,0,11,14,0,0
939,H00045,2021-08-16,0,11,14,0,0
940,H00045,2021-08-17,0,11,14,0,0
941,H00045,2021-08-18,0,11,14,0,0
942,H00045,2021-08-19,0,11,14,0,0
943,H00045,2021-08-20,0,11,14,0,0
944,H00045,2021-08-21,0,11,14,0,0
945,H00046,2021-08-01,0,2,0,17,0
946,H00046,2021-08-02,0,2,0,17,0
947,H00046,2021-08-03,0,2,0,17,0
948,H00046,2021-08-04,0,2,0,17,0
949,H00046,2021-08-05,0,2,0,17,0
950,H00046,2021-08-06,0,2,0,16,0
951,H00046,2021-08-07,0,2,0,14,0
952,H00046,2021-08-08,0,2,0,14,0
953,H00046,2021-08-09,0,2,0,13,0
954,H00046,2021-08-10,0,2,0,13,0
955,H00046,2021-08-11,0,2,0,17,0
956,H00046,2021-08-12,0,2,0,17,0
957,H00046,2021-08-13,0,2,0,17,0
958,H00046,2021-08-14,0,2,0,17,0
959,H00046,2021-08-15,0,2,0,17,0
960,H00046,2021-08-16,0,2,0,17,0
961,H00046,2021-08-17,0,2,0,17,0
962,H00046,2021-08-18,0,2,0,17,0
963,H00046,2021-08-19,0,2,0,17,0
964,H00046,2021-08-20,0,2,0,17,0
965,H00046,2021-08-21,0,2,0,17,0
966,H00047,2021-08-01,0,10,0,9,0
967,H00047,2021-08-02,0,10,0,9,0
968,H00047,2021-08-03,0,10,0,9,0
969,H00047,2021-08-04,0,10,0,9,0
970,H00047,2021-08-05,0,10,0,9,0
971,H00047,2021-08-06,0,10,0,9,0
972,H00047,2021-08-07,0,10,0,9,0
973,H00047,2021-08-08,0,10,0,9,0
974,H00047,2021-08-09,0,10,0,8,0
975,H00047,2021-08-10,0,10,0,8,0
976,H00047,2021-08-11,0,10,0,9,0
977,H00047,2021-08-12,0,10,0,9,0
978,H00047,2021-08-13,0,10,0,9,0
979,H00047,2021-08-14,0,10,0,9,0
980,H00047,2021-08-15,0,10,0,9,0
981,H00047,2021-08-16,0,10,0,9,0
982,H00047,2021-08-17,0,10,0,9,0
983,H00047,2021-08-18,0,10,0,9,0
984,H00047,2021-08-19,0,10,0,9,0
985,H00047,2021-08-20,0,10,0,9,0
986,H00047,2021-08-21,0,10,0,9,0
987,H00048,2021-08-01,2,5,6,0,0
988,H00048,2021-08-02,2,5,6,0,0
989,H00048,2021-08-03,2,5,6,0,0
990,H00048,2021-08-04,2,5,6,0,0
991,H00048,2021-08-05,2,5,6,0,0
992,H00048,2021-08-06,2,5,6,0,0
993,H00048,2021-08-07,2,5,6,0,0
994,H00048,2021-08-08,2,5,6,0,0
995,H00048,2021-08-09,2,5,6,0,0
996,H00048,2021-08-10,2,5,6,0,0
997,H00048,2021-08-11,2,5,6,0,0
998,H00048,2021-08-12,2,5,6,0,0
999,H00048,2021-08-13,2,5,6,0,0
1000,H00048,2021-08-14,2,5,6,0,0
1001,H00048,2021-08-15,2,5,6,0,0
1002,H00048,2021-08-16,2,5,6,0,0
1003,H00048,2021-08-17,2,5,6,0,0
1004,H00048,2021-08-18,2,5,6,0,0
1005,H00048,2021-08-19,2,5,6,0,0
1006,H00048,2021-08-20,2,5,6,0,0
1007,H00048,2021-08-21,2,5,6,0,0
1008,H00049,2021-08-01,0,21,7,12,0
1009,H00049,2021-08-02,0,21,7,12,0
1010,H00049,2021-08-03,0,21,7,12,0
1011,H00049,2021-08-04,0,21,7,12,0
1012,H00049,2021-08-05,0,21,7,12,0
1013,H00049,2021-08-06,0,21,7,12,0
1014,H00049,2021-08-07,0,21,7,12,0
1015,H00049,2021-08-08,0,21,7,10,0
1016,H00049,2021-08-09,0,21,7,10,0
1017,H00049,2021-08-10,0,21,7,10,0
1018,H00049,2021-08-11,0,21,7,12,0
1019,H00049,2021-08-12,0,21,7,12,0
1020,H00049,2021-08-13,0,21,7,12,0
1021,H00049,2021-08-14,0,21,7,12,0
1022,H00049,2021-08-15,0,21,7,12,0
1023,H00049,2021-08-16,0,21,7,12,0
1024,H00049,2021-08-17,0,21,7,12,0
1025,H00049,2021-08-18,0,21,7,12,0
1026,H00049,2021-08-19,0,21,7,12,0
1027,H00049,2021-08-20,0,21,7,12,0
1028,H00049,2021-08-21,0,21,7,12,0
1029,H00050,2021-08-01,0,0,0,1,0
1030,H00050,2021-08-02,0,0,0,1,0
1031,H00050,2021-08-03,0,0,0,1,0
1032,H00050,2021-08-04,0,0,0,1,0
1033,H00050,2021-08-05,0,0,0,1,0
1034,H00050,2021-08-06,0,0,0,1,0
1035,H00050,2021-08-07,0,0,0,1,0
1036,H00050,2021-08-08,0,0,0,1,0
1037,H00050,2021-08-09,0,0,0,1,0
1038,H00050,2021-08-10,0,0,0,0,0
1039,H00050,2021-08-11,0,0,0,1,0
1040,H00050,2021-08-12,0,0,0,1,0
1041,H00050,2021-08-13,0,0,0,1,0
1042,H00050,2021-08-14,0,0,0,1,0
1043,H00050,2021-08-15,0,0,0,1,0
1044,H00050,2021-08-16,0,0,0,1,0
1045,H00050,2021-08-17,0,0,0,1,0
1046,H00050,2021-08-18,0,0,0,1,0
1047,H00050,2021-08-19,0,0,0,1,0
1048,H00050,2021-08-20,0,0,0,1,0
1049,H00050,2021-08-21,0,0,0,1,0
1050,H00051,2021-08-01,0,107,0,6,0
1051,H00051,2021-08-02,0,107,0,6,0
1052,H00051,2021-08-03,0,107,0,6,0
1053,H00051,2021-08-04,0,107,0,6,0
1054,H00051,2021-08-05,0,107,0,6,0
1055,H00051,2021-08-06,0,107,0,6,0
1056,H00051,2021-08-07,0,107,0,6,0
1057,H00051,2021-08-08,0,107,0,6,0
1058,H00051,2021-08-09,0,107,0,5,0
1059,H00051,2021-08-10,0,107,0,5,0
1060,H00051,2021-08-11,0,107,0,6,0
1061,H00051,2021-08-12,0,107,0,6,0
1062,H00051,2021-08-13,0,107,0,6,0
1063,H00051,2021-08-14,0,107,0,6,0
1064,H00051,2021-08-15,0,107,0,6,0
1065,H00051,2021-08-16,0,107,0,6,0
1066,H00051,2021-08-17,0,107,0,6,0
1067,H00051,2021-08-18,0,107,0,6,0
1068,H00051,2021-08-19,0,107,0,6,0
1069,H00051,2021-08-20,0,107,0,6,0
1070,H00051,2021-08-21,0,107,0,6,0
1071,H00052,2021-08-01,0,3,11,10,0
1072,H00052,2021-08-02,0,3,11,10,0
1073,H00052,2021-08-03,0,3,11,10,0
1074,H00052,2021-08-04,0,3,11,10,0
1075,H00052,2021-08-05,0,3,11,10,0
1076,H00052,2021-08-06,0,3,11,9,0
1077,H00052,2021-08-07,0,3,11,9,0
1078,H00052,2021-08-08,0,3,11,9,0
1079,H00052,2021-08-09,0,3,11,8,0
1080,H00052,2021-08-10,0,3,11,8,0
1081,H00052,2021-08-11,0,3,11,10,0
1082,H00052,2021-08-12,0,3,11,10,0
1083,H00052,2021-08-13,0,3,11,10,0
1084,H00052,2021-08-14,0,3,11,10,0
1085,H00052,2021-08-15,0,3,11,10,0
1086,H00052,2021-08-16,0,3,11,10,0
1087,H00052,2021-08-17,0,3,11,10,0
1088,H00052,2021-08-18,0,3,11,10,0
1089,H00052,2021-08-19,0,3,11,10,0
1090,H00052,2021-08-20,0,3,11,10,0
1091,H00052,2021-08-21,0,3,11,10,0
1092,H00053,2021-08-01,20,18,9,0,0
1093,H00053,2021-08-02,20,18,9,0,0
1094,H00053,2021-08-03,20,18,9,0,0
1095,H00053,2021-08-04,20,18,9,0,0
1096,H00053,2021-08-05,20,18,9,0,0
1097,H00053,2021-08-06,20,18,9,0,0
1098,H00053,2021-08-07,20,18,9,0,0
1099,H00053,2021-08-08,20,18,9,0,0
1100,H00053,2021-08-09,20,18,9,0,0
1101,H00053,2021-08-10,20,18,9,0,0
1102,H00053,2021-08-11,20,18,9,0,0
1103,H00053,2021-08-12,20,18,9,0,0
1104,H00053,2021-08-13,20,18,9,0,0
1105,H00053,2021-08-14,20,18,9,0,0
1106,H00053,2021-08-15,20,18,9,0,0
1107,H00053,2021-08-16,20,18,9,0,0
1108,H00053,2021-08-17,20,18,9,0,0
1109,H00053,2021-08-18,20,18,9,0,0
1110,H00053,2021-08-19,20,18,9,0,0
1111,H00053,2021-08-20,20,18,9,0,0
1112,H00053,2021-08-21,20,18,9,0,0
1113,H00054,2021-08-01,0,19,0,0,0
1114,H00054,2021-08-02,0,19,0,0,0
1115,H00054,2021-08-03,0,19,0,0,0
1116,H00054,2021-08-04,0,19,0,0,0
1117,H00054,2021-08-05,0,19,0,0,0
1118,H00054,2021-08-06,0,19,0,0,0
1119,H00054,2021-08-07,0,19,0,0,0
1120,H00054,2021-08-08,0,19,0,0,0
1121,H00054,2021-08-09,0,19,0,0,0
1122,H00054,2021-08-10,0,19,0,0,0
1123,H00054,2021-08-11,0,19,0,0,0
1124,H00054,2021-08-12,0,19,0,0,0
1125,H00054,2021-08-13,0,19,0,0,0
1126,H00054,2021-08-14,0,19,0,0,0
1127,H00054,2021-08-15,0,19,0,0,0
1128,H00054,2021-08-16,0,19,0,0,0
1129,H00054,2021-08-17,0,19,0,0,0
1130,H00054,2021-08-18,0,19,0,0,0
1131,H00054,2021-08-19,0,19,0,0,0
1132,H00054,2021-08-20,0,19,0,0,0
1133,H00054,2021-08-21,0,19,0,0,0
1134,H00055,2021-08-01,0,0,0,10,0
1135,H00055,2021-08-02,0,0,0,10,0
1136,H00055,2021-08-03,0,0,0,10,0
1137,H00055,2021-08-04,0,0,0,10,0
1138,H00055,2021-08-05,0,0,0,10,0
1139,H00055,2021-08-06,0,0,0,9,0
1140,H00055,2021-08-07,0,0,0,9,0
1141,H00055,2021-08-08,0,0,0,9,0
1142,H00055,2021-08-09,0,0,0,9,0
1143,H00055,2021-08-10,0,0,0,9,0
1144,H00055,2021-08-11,0,0,0,10,0
1145,H00055,2021-08-12,0,0,0,10,0
1146,H00055,2021-08-13,0,0,0,10,0
1147,H00055,2021-08-14,0,0,0,10,0
1148,H00055,2021-08-15,0,0,0,10,0
1149,H00055,2021-08-16,0,0,0,10,0
1150,H00055,2021-08-17,0,0,0,10,0
1151,H00055,2021-08-18,0,0,0,10,0
1152,H00055,2021-08-19,0,0,0,10,0
1153,H00055,2021-08-20,0,0,0,10,0
1154,H00055,2021-08-21,0,0,0,10,0
1155,H00056,2021-08-01,0,0,21,0,0
1156,H00056,2021-08-02,0,0,21,0,0
1157,H00056,2021-08-03,0,0,21,0,0
1158,H00056,2021-08-04,0,0,21,0,0
1159,H00056,2021-08-05,0,0,21,0,0
1160,H00056,2021-08-06,0,0,21,0,0
1161,H00056,2021-08-07,0,0,21,0,0
1162,H00056,2021-08-08,0,0,21,0,0
1163,H00056,2021-08-09,0,0,21,0,0
1164,H00056,2021-08-10,0,0,21,0,0
1165,H00056,2021-08-11,0,0,21,0,0
1166,H00056,2021-08-12,0,0,21,0,0
1167,H00056,2021-08-13,0,0,21,0,0
1168,H00056,2021-08-14,0,0,21,0,0
1169,H00056,2021-08-15,0,0,21,0,0
1170,H00056,2021-08-16,0,0,21,0,0
1171,H00056,2021-08-17,0,0,21,0,0
1172,H00056,2021-08-18,0,0,21,0,0
1173,H00056,2021-08-19,0,0,21,0,0
1174,H00056,2021-08-20,0,0,21,0,0
1175,H00056,2021-08-21,0,0,21,0,0
1176,H00057,2021-08-01,0,14,0,28,0
1177,H00057,2021-08-02,0,14,0,28,0
1178,H00057,2021-08-03,0,14,0,28,0
1179,H00057,2021-08-04,0,14,0,28,0
1180,H00057,2021-08-05,0,14,0,28,0
1181,H00057,2021-08-06,0,14,0,26,0
1182,H00057,2021-08-07,0,14,0,21,0
1183,H00057,2021-08-08,0,14,0,21,0
1184,H00057,2021-08-09,0,14,0,19,0
1185,H00057,2021-08-10,0,14,0,16,0
1186,H00057,2021-08-11,0,14,0,28,0
1187,H00057,2021-08-12,0,14,0,28,0
1188,H00057,2021-08-13,0,14,0,28,0
1189,H00057,2021-08-14,0,14,0,28,0
1190,H00057,2021-08-15,0,14,0,28,0
1191,H00057,2021-08-16,0,14,0,28,0
1192,H00057,2021-08-17,0,14,0,28,0
1193,H00057,2021-08-18,0,14,0,28,0
1194,H00057,2021-08-19,0,14,0,28,0
1195,H00057,2021-08-20,0,14,0,28,0
1196,H00057,2021-08-21,0,14,0,28,0
1197,H00058,2021-08-01,0,1,9,15,0
1198,H00058,2021-08-02,0,1,9,15,0
1199,H00058,2021-08-03,0,1,9,15,0
1200,H00058,2021-08-04,0,1,9,15,0
1201,H00058,2021-08-05,0,1,9,15,0
1202,H00058,2021-08-06,0,1,9,14,0
